更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,従業員数,資本金,平均年齢,企業URL,上場市場名,代表者
2024-08-01,学校法人偕星学園,公社・官公庁・学校・研究施設,求人なし,,大阪府大阪市生野区勝山南2-6-38,1949,,"2,187 百万円",,,,理事長 太田 明弘
2024-08-01,学校法人河原学園,公社・官公庁・学校・研究施設,無,,愛媛県松山市一番町1-1-1,1985,,"8,933 百万円",,,,理事長 河原 成紀
2024-08-01,学校法人園田学園,公社・官公庁・学校・研究施設,求人なし,,兵庫県尼崎市南塚口町1-24-16,1951,,"8,015 百万円",,,,理事長 齊藤 悦一
2024-08-01,有限会社金沢アトリエ,公社・官公庁・学校・研究施設,求人なし,,神奈川県鎌倉市大船2-18-28,1984,,3 百万円,,,,代表取締役 尾竹 由己
2024-08-01,株式会社河野メリクロン,公社・官公庁・学校・研究施設,求人なし,,徳島県美馬市脇町大字北庄562-1,1977,,21 百万円,,,,代表取締役 河野 圭佑
2024-08-01,学校法人清泉女学院,公社・官公庁・学校・研究施設,求人なし,,東京都品川区東五反田3-8-3,1938,,"27,942 百万円",,,,理事長 深澤 光代
2024-08-01,学校法人清栄学園,公社・官公庁・学校・研究施設,求人なし,,神奈川県鎌倉市七里ガ浜東3-13-12,1969,,945 百万円,,,,理事長 高橋 栄
2024-08-01,学校法人文京学院,公社・官公庁・学校・研究施設,求人なし,,東京都文京区向丘1-19-1,1947,,"55,648 百万円",,,,理事長 島田 昌和
2024-08-01,学校法人錦秋学園,公社・官公庁・学校・研究施設,求人なし,,東京都文京区本郷1-35-28メゾンドール本郷 1Ｆ,1927,,"1,948 百万円",,,,理事長 秋間 善弘
2024-08-01,学校法人京華学園,公社・官公庁・学校・研究施設,無,設置学校名■京華中学・高等学校■京華商業高等学校■京華女子中学・高等学校 2024年1月doda掲載求人より引用,東京都文京区白山5-6-6,1941,,"8,413 百万円",,,,理事長 羽鳥 百合子
2024-08-01,学校法人駒込学園,公社・官公庁・学校・研究施設,求人なし,,東京都文京区千駄木5-6-25,1925,,"2,836 百万円",,,,理事長 末廣 照純
2024-08-01,学校法人淑徳学園,公社・官公庁・学校・研究施設,求人なし,,東京都文京区小石川3-14-3淑徳学園高等学校,1948,,"3,267 百万円",,,,理事長 麻生 諦善
2024-08-01,学校法人大谷学園,公社・官公庁・学校・研究施設,求人なし,,大阪府大阪市阿倍野区共立通2-8-4,1930,,"15,726 百万円",,,,理事長 左藤 一義
2024-08-01,学校法人朝陽学院,公社・官公庁・学校・研究施設,求人なし,,大阪府大阪市阿倍野区天王寺町南2-8-19,1933,,"3,442 百万円",,,,理事長 小西 健仁
2024-08-01,学校法人清風明育社,公社・官公庁・学校・研究施設,求人なし,,大阪府大阪市阿倍野区丸山通1-6-3,1988,,719 百万円,,,,理事長 平岡 龍人
2024-08-01,学校法人大麻学園,公社・官公庁・学校・研究施設,求人なし,,香川県綾歌郡宇多津町浜五番丁62-1,1994,,"6,342 百万円",,,,理事長 大麻 悦治
2024-08-01,学校法人神戸女学院,公社・官公庁・学校・研究施設,求人なし,,兵庫県西宮市岡田山4-1,1926,,"15,210 百万円",,,,理事長 飯 謙
2024-08-01,学校法人湘南学園,公社・官公庁・学校・研究施設,求人なし,,神奈川県藤沢市鵠沼松が岡4-1-32,1946,,"5,928 百万円",,,,理事長 内海 直人
2024-08-01,学校法人報徳学園,公社・官公庁・学校・研究施設,求人なし,,兵庫県西宮市上大市5-28-19,1932,,"3,781 百万円",,,,理事長 大江 透
2024-08-01,株式会社刈谷自動車学校,公社・官公庁・学校・研究施設,求人なし,,愛知県刈谷市小垣江町本郷下10-1,1963,,10 百万円,,,,代表取締役 加藤 進
2024-08-01,小田原栄興自動車株式会社,公社・官公庁・学校・研究施設,求人なし,,神奈川県小田原市南鴨宮2-32-4,1960,,34 百万円,,,,代表取締役 井上 直也
2024-08-01,学校法人大前学園,公社・官公庁・学校・研究施設,求人なし,,兵庫県西宮市津門綾羽町2-3,1989,,276 百万円,,,,理事長 大前 繁明
2024-08-01,学校法人小田原教育メディア,公社・官公庁・学校・研究施設,求人なし,,神奈川県小田原市飯田岡92,1985,,130 百万円,,,,理事長 西 和彦
2024-08-01,学校法人柳学園,公社・官公庁・学校・研究施設,求人なし,,兵庫県洲本市下加茂1-9-48,1951,,"2,578 百万円",,,,理事長 柳 弘一郎
2024-08-01,学校法人新名学園,公社・官公庁・学校・研究施設,求人なし,,神奈川県小田原市城内1-13,1943,,"3,137 百万円",,,,理事長 水野 浩
2024-08-01,株式会社阪神自動車学院,公社・官公庁・学校・研究施設,求人なし,,兵庫県伊丹市池尻7-193,1963,,12 百万円,,,,代表取締役 古田 孝雄
2024-08-01,学校法人逗子開成学園,公社・官公庁・学校・研究施設,求人なし,,神奈川県逗子市新宿2-5-1,1932,,"5,802 百万円",,,,理事長 志村 政俊
2024-08-01,株式会社フォージィ,公社・官公庁・学校・研究施設,求人なし,,大阪府門真市東田町14-10門真自動車教習所北館 2Ｆ,1957,,47 百万円,,,,代表取締役 大薮 芳崇
2024-08-01,学校法人光の村学園,公社・官公庁・学校・研究施設,求人なし,,高知県土佐市新居2829,1969,,870 百万円,,,,理事長 北野 光子
2024-08-01,学校法人履正社,公社・官公庁・学校・研究施設,求人なし,,大阪府大阪市淀川区十三本町3-4-21,1951,,,,,,理事長 釜谷 等
2024-08-01,学校法人宮崎学園,公社・官公庁・学校・研究施設,求人なし,,宮崎県宮崎市昭和町3,1945,,"12,576 百万円",,,,理事長 山下 恵子
2024-08-01,モレキュラーデバイスジャパン株式会社,公社・官公庁・学校・研究施設,求人なし,,東京都中央区日本橋馬喰町2-7-8日本橋馬喰町有楽ビル 7Ｆ,1995,,50 百万円,,,,代表取締役 テレル・ジョン・マシューズ
2024-08-01,株式会社関目自動車教習所,公社・官公庁・学校・研究施設,求人なし,,大阪府大阪市鶴見区緑3-2-2,1963,,15 百万円,,,,代表取締役 林 唯央
2024-08-01,株式会社高知県観光開発公社,公社・官公庁・学校・研究施設,求人なし,,高知県土佐清水市三崎4124-1,1970,,350 百万円,,,,代表取締役 濵田 浩二
2024-08-01,学校法人川島学園,公社・官公庁・学校・研究施設,求人なし,,鹿児島県鹿児島市五ヶ別府町3591-3,1948,,"8,016 百万円",,,,理事長 川島 英和
2024-08-01,学校法人古木学園,公社・官公庁・学校・研究施設,求人なし,,神奈川県相模原市南区上鶴間4-2-1,1986,,"1,731 百万円",,,,理事長 古木 幸一
2024-08-01,宮崎商工会議所,公社・官公庁・学校・研究施設,求人なし,,宮崎県宮崎市錦町1-10宮崎グリーンスフィア壱番館ＫＩＴＥＮ 7Ｆ,1945,,,,,,会頭 米良 充典
2024-08-01,学校法人南九州学園,公社・官公庁・学校・研究施設,求人なし,,宮崎県宮崎市霧島5-1-2,1962,,"10,483 百万円",,,,理事長 寺原 典彦
2024-08-01,学校法人原田学園,公社・官公庁・学校・研究施設,求人なし,,鹿児島県鹿児島市谷山中央2-4118,1959,,"13,976 百万円",,,,理事長 原田 賢幸
2024-08-01,秦野市農業協同組合,公社・官公庁・学校・研究施設,求人なし,,神奈川県秦野市平沢477,1963,,"1,669 百万円",,,,代表理事組合長 宮永 均
2024-08-01,学校法人三田学園,公社・官公庁・学校・研究施設,求人なし,,兵庫県三田市南が丘2-13-65,1911,,"3,099 百万円",,,,理事長 丸泉 琢也
2024-08-01,学校法人常磐会学園,公社・官公庁・学校・研究施設,求人なし,,大阪府大阪市平野区平野南4-6-7,1955,,"21,787 百万円",,,,理事長 岡本 和惠
2024-08-01,学校法人津曲学園,公社・官公庁・学校・研究施設,求人なし,,鹿児島県鹿児島市坂之上8-34-1,1948,,"19,484 百万円",,,,理事長 津曲 貞利
2024-08-01,学校法人柏木学園,公社・官公庁・学校・研究施設,求人なし,,神奈川県大和市深見西4-4-22,1980,,"4,989 百万円",,,,理事長 柏木 照正
2024-08-01,学校法人栗本学園,公社・官公庁・学校・研究施設,求人なし,,愛知県日進市米野木町三ケ峯4-4,1948,,"49,361 百万円",,,,理事長 栗本 博行
2024-08-01,学校法人重里学園,公社・官公庁・学校・研究施設,無,専門学校の経営 2024年1月doda掲載求人より引用,大阪府大阪市北区天満2-1-8,1982,,"4,050 百万円",,,,理事長 重里 國麿
2024-08-01,株式会社山崎自動車教習所,公社・官公庁・学校・研究施設,求人なし,,兵庫県宍粟市山崎町千本屋169,1964,,10 百万円,,,,代表取締役 西村 昭三
2024-08-01,学校法人神村学園,公社・官公庁・学校・研究施設,求人なし,,鹿児島県いちき串木野市別府4460,1964,,"2,556 百万円",,,,理事長 神村 慎二
2024-08-01,株式会社出石まちづくり公社,公社・官公庁・学校・研究施設,求人なし,,兵庫県豊岡市出石町内町104-7,1998,,98 百万円,,,,代表取締役 古田 智久
2024-08-01,学校法人佑愛学園,公社・官公庁・学校・研究施設,求人なし,,愛知県清須市一場神明前519,1982,,"1,802 百万円",,,,理事長 丹羽 治一
2024-08-01,学校法人阪神学園,公社・官公庁・学校・研究施設,求人なし,,大阪府大阪市北区芝田2-9-20,1954,,"2,056 百万円",,,,理事長 岡本 雅弘
2024-08-01,学校法人ロイヤル学園,公社・官公庁・学校・研究施設,無,美容、トータルビューティ、ブライダル系の学校運営 2023年8月doda掲載求人より引用,大阪府大阪市北区茶屋町8-30,1979,,"10,835 百万円",,,,理事長 斉藤 真治
2024-08-01,大治興業株式会社,公社・官公庁・学校・研究施設,求人なし,,愛知県海部郡大治町大字八ツ屋字堤添30,1958,,18 百万円,,,,代表取締役 山田 隆博
2024-08-01,学校法人生蘭学園,公社・官公庁・学校・研究施設,求人なし,,神奈川県綾瀬市寺尾西2-9-50,1976,,"1,075 百万円",,,,理事長 笠間 治一郎
2024-08-01,学校法人日本福祉大学,公社・官公庁・学校・研究施設,無,,愛知県知多郡美浜町大字奥田字会下前35-6,1953,,"32,519 百万円",,,,理事長 丸山 悟
2024-08-01,学校法人中村学園,公社・官公庁・学校・研究施設,求人なし,,東京都江東区清澄2-3-15,1944,,"5,940 百万円",,,,理事長 田中 俊充
2024-08-01,学校法人関美学園,公社・官公庁・学校・研究施設,求人なし,,大阪府大阪市中央区天満橋京町2-17天満橋ビル 3Ｆ,2004,,,,,,理事長 雨積 光廣
2024-08-01,学校法人ケイ・インターナショナルスクール,公社・官公庁・学校・研究施設,求人なし,,東京都江東区白河1-5-15,2000,,"1,435 百万円",,,,理事長 小牧 孝子
2024-08-01,学校法人星薬科大学,公社・官公庁・学校・研究施設,求人なし,,東京都品川区荏原2-4-41,1941,,"18,705 百万円",,,,理事長 大谷 卓男
2024-08-01,学校法人東京マックス学園,公社・官公庁・学校・研究施設,求人なし,,東京都品川区大井1-48-11,1967,,,,,,理事長 安藤 尊仁
2024-08-01,学校法人文教大学学園,公社・官公庁・学校・研究施設,求人なし,,東京都品川区旗の台3-2-17,1928,,"35,318 百万円",,,,理事長 野島 正也
2024-08-01,学校法人神戸滋慶学園,公社・官公庁・学校・研究施設,求人なし,,兵庫県神戸市中央区加納町2-5-1,1992,,"5,944 百万円",,,,理事長 覚野 博夫
2024-08-01,株式会社吾作,公社・官公庁・学校・研究施設,求人なし,,東京都品川区西五反田1-29-2吾作ビル,1957,,10 百万円,,,,代表取締役 戸田 達夫
2024-08-01,学校法人小野学園,公社・官公庁・学校・研究施設,求人なし,,東京都品川区西大井1-6-13,1938,,"7,180 百万円",,,,理事長 小野 時英
2024-08-01,学校法人日本工業大学,公社・官公庁・学校・研究施設,求人なし,,東京都千代田区神田神保町2-5,1931,,"57,953 百万円",,,,理事長 柳澤 章
2024-08-01,学校法人八雲学園,公社・官公庁・学校・研究施設,求人なし,,東京都目黒区八雲2-14-1,1938,,"2,302 百万円",,,,理事長 近藤 彰郎
2024-08-01,学校法人田村学園,公社・官公庁・学校・研究施設,求人なし,,東京都目黒区下目黒4-10-24,1943,,"25,053 百万円",,,,理事長 田村 嘉浩
2024-08-01,学校法人大森学園,公社・官公庁・学校・研究施設,求人なし,,東京都大田区大森西3-2-12,1941,,"7,856 百万円",,,,理事長 米澤 正倫
2024-08-01,学校法人宣真学園,公社・官公庁・学校・研究施設,求人なし,,大阪府池田市荘園2-3-12,1951,,"2,697 百万円",,,,理事長 添田 隆昭
2024-08-01,学校法人大阪創都学園,公社・官公庁・学校・研究施設,求人なし,,大阪府吹田市垂水町3-29-18,1988,,"3,055 百万円",,,,理事長 鈴木 雅文
2024-08-01,株式会社日伸,公社・官公庁・学校・研究施設,求人なし,,大阪府吹田市千里山西4-36-31,1992,,10 百万円,,,,代表取締役 森重 直之
2024-08-01,学校法人河﨑学園,公社・官公庁・学校・研究施設,求人なし,,大阪府貝塚市水間158,1997,,"3,273 百万円",,,,理事長 河﨑 建人
2024-08-01,学校法人大東学園,公社・官公庁・学校・研究施設,求人なし,,東京都世田谷区船橋7-22-1,1942,,"11,032 百万円",,,,理事長 住田 治人
2024-08-01,学校法人多摩美術大学,公社・官公庁・学校・研究施設,求人なし,,東京都世田谷区上野毛3-15-34,1937,,"59,191 百万円",,,,理事長 藤谷 宣人
2024-08-01,学校法人日本菓子学園,公社・官公庁・学校・研究施設,求人なし,,東京都世田谷区上野毛2-24-21,1960,,"1,394 百万円",,,,理事長 秋山 昭八
2024-08-01,社会福祉法人河田母子厚生会,公社・官公庁・学校・研究施設,求人なし,,東京都世田谷区赤堤1-3-23,1944,,205 百万円,,,,理事長 河田 千賀子
2024-08-01,学校法人渋谷教育学園,公社・官公庁・学校・研究施設,求人なし,,東京都渋谷区渋谷1-21-18,1943,,"12,609 百万円",,,,理事長 田村 哲夫
2024-08-01,学校法人清水学園,公社・官公庁・学校・研究施設,求人なし,,東京都渋谷区渋谷1-6-8,1967,,"2,505 百万円",,,,理事長 清水 都岐子
