更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,上場市場名,事業内容
2024-08-01,児島段ボール株式会社,製紙・パルプメーカー,求人なし,福岡県福岡市博多区博多駅東1-17-25ＫＤビル 3Ｆ,1959,代表取締役 児嶋 圭多朗,42 百万円,,,,,
2024-08-01,株式会社コーヨーテクノス,その他メーカー,求人なし,長野県茅野市豊平373,1995,代表取締役 土橋 賢治,50 百万円,,,,,
2024-08-01,ニビシ醤油株式会社,食品・飲料メーカー（原料含む）,求人なし,福岡県古賀市駅東3-2-1,1919,代表取締役 末松 繁雄,90 百万円,,,,,
2024-08-01,宝鏡株式会社,家具・インテリア・生活雑貨メーカー,求人なし,福岡県福岡市博多区東那珂3-7-68,1950,代表取締役 宮副 俊浩,70 百万円,,,,,
2024-08-01,有限会社コトー工業,金属・製綱・鉱業・非鉄金属メーカー,求人なし,長野県茅野市宮川丸山10501-1,1977,代表取締役 澤田 晃,5 百万円,,,,,
2024-08-01,筑前織物株式会社,繊維メーカー,求人なし,福岡県福岡市博多区博多駅東2-6-24,1950,代表取締役 丸本 修司,49 百万円,,,,,
2024-08-01,株式会社田中製作所,金属・製綱・鉱業・非鉄金属メーカー,求人なし,鳥取県鳥取市気高町宝木1562-132,1984,代表取締役 田中 道男,45 百万円,,,,,
2024-08-01,筑豊金網工業株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,福岡県福岡市博多区冷泉町1-6ギオンＫＮビル 5Ｆ,1947,代表取締役 西島 良助,90 百万円,,,,,
2024-08-01,株式会社東雲堂,食品・飲料メーカー（原料含む）,求人なし,福岡県福岡市博多区吉塚6-10-33,1960,代表取締役 高木 雄三,10 百万円,,,,,
2024-08-01,株式会社トキワ,石油化学メーカー,求人なし,福岡県福岡市博多区博多駅南4-4-1,1948,代表取締役 中山 貞憲,80 百万円,,,,,
2024-08-01,株式会社鳴海屋,食品・飲料メーカー（原料含む）,求人なし,福岡県福岡市博多区住吉4-1-15,1962,代表取締役 北島 輝久,10 百万円,,,,,
2024-08-01,アスワン北海道株式会社,家具・インテリア・生活雑貨メーカー,無,北海道札幌市東区苗穂町14-2-18,2000,代表取締役 深江 隆司,50 百万円,,,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■インテリア資材・製品の販売■インテリア工事の設計・施工 2022年9月doda掲載求人より引用
2024-08-01,株式会社赤城オーガニック,肥料メーカー,求人なし,群馬県前橋市富士見町赤城山405-2,1989,代表取締役 狩野 秀子,10 百万円,,,,,
2024-08-01,ハニーファイバー株式会社,文房具・事務・オフィス用品メーカー,求人なし,福岡県福岡市博多区博多駅東2-2-2博多東ハニービル 7Ｆ,1929,代表取締役社長 原田 浩太郎,100 百万円,,,,,
2024-08-01,有限会社米村木工,玩具メーカー,求人なし,鳥取県鳥取市青谷町吉川102,1988,代表取締役 米村 安弘,3 百万円,,,,,
2024-08-01,株式会社ヒロカネ,家具・インテリア・生活雑貨メーカー,無,福岡県福岡市博多区奈良屋町3-1ヒロカネビル,1952,代表取締役 乙藤 朋弘,36 百万円,,,,,■販促品の企画・製作・販売■記念品、贈答品の販売■社章、バッジ、カップ、トロフィー、旗などの販売■不動産賃貸■広告代理業■前各号に付帯関連する事業 2024年4月doda掲載求人より引用
2024-08-01,フジステンレス販売株式会社,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,求人なし,福岡県福岡市博多区井相田1-5-1,1969,代表取締役 武藤 達彦,30 百万円,,,,,
2024-08-01,株式会社カネニ群馬,飼料メーカー,求人なし,群馬県前橋市富士見町田島210-1,1985,代表取締役 池田 秀雄,10 百万円,,,,,
2024-08-01,株式会社ホリデン生コン,住宅設備・建材メーカー,無,福岡県福岡市博多区祇園町2-1シティ17ビル 4Ｆ,1976,代表取締役 田村 一誠,69 百万円,,,,,生コンクリートの製造・販売 2023年12月doda掲載求人より引用
2024-08-01,株式会社明月堂,食品・飲料メーカー（原料含む）,求人なし,福岡県福岡市博多区東那珂2-11-23,1952,代表取締役 秋丸 真一郎,30 百万円,,,,,
2024-08-01,森尾プレス工業株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,福岡県福岡市博多区半道橋1-14-16,1949,代表取締役 守谷 公男,10 百万円,,,,,
2024-08-01,諸富紙工株式会社,製紙・パルプメーカー,求人なし,福岡県福岡市博多区上牟田3-9-16,1959,代表取締役 諸富 克己,30 百万円,,,,,
2024-08-01,有限会社上田工業,金属・製綱・鉱業・非鉄金属メーカー,求人なし,北海道石狩市新港南3-704-2（株）双葉工業社はまなす工場内,2001,代表取締役 上田 美千男,3 百万円,,,,,
2024-08-01,株式会社ダイナ楽器,その他メーカー,求人なし,長野県茅野市玉川3602-1,1972,代表取締役 宮坂 真二,20 百万円,,,,,
2024-08-01,西部防災工業株式会社,その他メーカー,求人なし,福岡県福岡市博多区吉塚4-16-3,1965,代表取締役 篠原 賢次,10 百万円,,,,,
2024-08-01,福岡金網工業株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,福岡県福岡市博多区吉塚1-3-11,1967,代表取締役 山本 健重,60 百万円,,,,,
2024-08-01,株式会社福岡中央青果,食品・飲料メーカー（原料含む）,求人なし,福岡県福岡市東区みなと香椎3-1-11,1950,代表取締役 日下部 智信,10 百万円,,,,,
2024-08-01,福岡テープ株式会社,その他メーカー,求人なし,福岡県福岡市博多区那珂3-2-4,1967,代表取締役 糸永 広幸,10 百万円,,,,,
2024-08-01,株式会社ペットハウステン・テン,ペット関連メーカー,求人なし,北海道札幌市東区北四十一条東7-3-10,1997,代表取締役 樋原 均,10 百万円,,,,,
2024-08-01,福岡メッキ技研工業株式会社,金属・製綱・鉱業・非鉄金属メーカー,無,福岡県福岡市博多区上牟田1-2-6,1964,代表取締役 梶原 聡,10 百万円,,,,,■亜鉛メッキ加工■硬質クロームメッキ加工■リン酸皮膜処理 2023年11月doda掲載求人より引用
2024-08-01,太陽精工株式会社,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,求人なし,長野県茅野市宮川9800-5丸山工業団地Ｂ,1975,代表取締役 小畑 啓,30 百万円,,,,,
2024-08-01,北海道保証牛乳株式会社,食品・飲料メーカー（原料含む）,求人なし,北海道小樽市桂岡町3-8,1936,代表取締役 佐藤 浩,97 百万円,,,,,
2024-08-01,丸村アルス産業株式会社,製紙・パルプメーカー,求人なし,北海道札幌市白石区中央三条3-2-12,1957,代表取締役 池田 健斗,12 百万円,,,,,
2024-08-01,株式会社明清産業,その他メーカー,求人なし,群馬県前橋市粕川町室沢1332,1970,代表取締役 山田 徹,30 百万円,,,,,
2024-08-01,鳥取森紙業株式会社,製紙・パルプメーカー,求人なし,京都府京都市南区西九条南田町61,1963,代表取締役 北村 正,30 百万円,,,,,
2024-08-01,株式会社井筒ワイン,食品・飲料メーカー（原料含む）,無,長野県塩尻市大字宗賀桔梗ケ原1298-187,1984,代表取締役 塚原 嘉章,10 百万円,,,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 1933年の創業から現在まで、長野県塩尻市と一部松本市に架かる地域でのブドウ栽培から醸造、瓶詰めまで一貫して土地に根差したワイナリーとして、日本ワインの価値を追求しています 2023年2月doda掲載求人より引用
2024-08-01,池田食品株式会社,食品・飲料メーカー（原料含む）,無,北海道札幌市白石区中央一条3-32,1948,代表取締役 池田 光司,20 百万円,,,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 創作豆・チョコレートの製造販売、かりんとうの製造 2021年8月doda掲載求人より引用
2024-08-01,有限会社友田商会,その他メーカー,求人なし,福岡県福岡市博多区堅粕3-19-1,1972,代表取締役 友田 浩一,5 百万円,,,,,
2024-08-01,丸三食品株式会社,食品・飲料メーカー（原料含む）,求人なし,福岡県福岡市博多区新和町2-2-27,1969,代表取締役 前田 洋,50 百万円,,,,,
2024-08-01,五洋食品産業株式会社,食品・飲料メーカー（原料含む）,求人なし,福岡県糸島市多久819-2,1975,代表取締役社長 崎原 正吾,100 百万円,,,,,
2024-08-01,株式会社山方屋,食品・飲料メーカー（原料含む）,無,福岡県福岡市博多区美野島2-2-16,1977,代表取締役 山方 義孝,10 百万円,,,,,
2024-08-01,株式会社太平環境科学センター,試薬メーカー・受託合成・受託分析,求人なし,福岡県福岡市博多区金の隈2-2-31,1973,代表取締役 高橋 麻紀,40 百万円,,,,,
2024-08-01,福さ屋株式会社,食品・飲料メーカー（原料含む）,求人なし,福岡県福岡市博多区博多駅中央街5-14,1978,代表取締役 田尻 憲昭,12 百万円,,,,,
2024-08-01,株式会社サンレア,化粧品メーカー,求人なし,長野県塩尻市大字広丘野村2012角前工業団地内,1988,,20 百万円,,,,,
2024-08-01,株式会社オルビス,食品・飲料メーカー（原料含む）,求人なし,群馬県高崎市本郷町121,1971,代表取締役 大熊 章之,15 百万円,,,,,
2024-08-01,株式会社丸福,その他メーカー,求人なし,鳥取県米子市淀江町佐陀712-2,1970,代表取締役 福吉 正博,32 百万円,,,,,
2024-08-01,有限会社進製作所,化粧品メーカー,求人なし,鳥取県米子市淀江町佐陀227-1,1977,代表取締役 進 浩史郎,15 百万円,,,,,
2024-08-01,プラテツク株式会社,石油化学メーカー,求人なし,福岡県福岡市博多区金の隈3-6-22,1980,代表取締役 吉武 美奈,30 百万円,,,,,
2024-08-01,株式会社アリシアフーズ,食品・飲料メーカー（原料含む）,求人なし,長野県塩尻市大字広丘吉田1710,1988,代表取締役 高木 彰訓,20 百万円,,,,,
2024-08-01,株式会社三福,食品・飲料メーカー（原料含む）,求人なし,福岡県大野城市御笠川2-7-18,1991,代表取締役 髙橋 寿恵,10 百万円,,,,,
2024-08-01,株式会社シンセイ,石油化学メーカー,求人なし,長野県塩尻市大字宗賀日出塩5683,1967,代表取締役 田中 卓也,80 百万円,,,,,
2024-08-01,株式会社樋口,金属・製綱・鉱業・非鉄金属メーカー,求人なし,北海道札幌市白石区菊水三条4-2-7樋口ビル 2Ｆ,1955,代表取締役 尾西 三冬,88 百万円,,,,,
2024-08-01,株式会社大利根漬,食品・飲料メーカー（原料含む）,求人なし,群馬県高崎市本郷町150-1,1987,代表取締役 富澤 慎一,10 百万円,,,,,
2024-08-01,九州化工材株式会社,石油化学メーカー,求人なし,福岡県福岡市博多区板付6-9-2,1991,代表取締役 伊東 真人,10 百万円,,,,,
2024-08-01,名和食鶏有限会社,食品・飲料メーカー（原料含む）,求人なし,鳥取県西伯郡大山町豊成79-2,1969,代表取締役 枝谷 純一,3 百万円,,,,,
2024-08-01,株式会社オーシャンフーズ,食品・飲料メーカー（原料含む）,求人なし,福岡県福岡市博多区上牟田3-3-13,1980,代表取締役 梶原 博文,10 百万円,,,,,
2024-08-01,株式会社中村建装,家具・インテリア・生活雑貨メーカー,求人なし,福岡県福岡市博多区半道橋2-10-3,1978,代表取締役 山口 俊一郎,3 百万円,,,,,
2024-08-01,横山食品株式会社,食品・飲料メーカー（原料含む）,求人なし,北海道札幌市白石区平和通14-北4-1,1967,代表取締役 横山 隆久,47 百万円,,,,,
2024-08-01,株式会社日建,住宅設備・建材メーカー,求人なし,群馬県高崎市箕郷町矢原2223,1972,代表取締役 田村 良一,20 百万円,,,,,
2024-08-01,日新インテック株式会社,家具・インテリア・生活雑貨メーカー,求人なし,北海道札幌市白石区米里四条2-3-20,1951,代表取締役 平 昌夫,30 百万円,,,,,
2024-08-01,株式会社福岡大洋工芸,その他メーカー,求人なし,福岡県福岡市博多区中呉服町2-3,1973,代表取締役 初田 浩,20 百万円,,,,,
2024-08-01,日本ローヤルゼリー株式会社,食品・飲料メーカー（原料含む）,求人なし,福岡県福岡市博多区上川端町10-15ローズマンション川端 607,1984,代表取締役 呉 坤忠,10 百万円,,,,,
2024-08-01,長野吉田工業株式会社,石油化学メーカー,求人なし,長野県佐久市中込3421,1960,代表取締役 樫山 淳一,18 百万円,,,,,
2024-08-01,有限会社小西本店,食品・飲料メーカー（原料含む）,求人なし,島根県松江市浜乃木2-14-30,1949,代表取締役 小西 広樹,5 百万円,,,,,
2024-08-01,株式会社ホワイトスチール工業,住宅設備・建材メーカー,求人なし,北海道札幌市白石区川下2649-5,1970,代表取締役 吉田 元海,10 百万円,,,,,
2024-08-01,株式会社山海,食品・飲料メーカー（原料含む）,求人なし,島根県松江市八幡町796-40,1972,代表取締役 髙田 豊郎,90 百万円,,,,,
2024-08-01,株式会社ダイロク精工金型,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,求人なし,長野県佐久市小田井1077,1979,代表取締役 六川 宏俊,10 百万円,,,,,
2024-08-01,李白酒造有限会社,食品・飲料メーカー（原料含む）,求人なし,島根県松江市石橋町335,1950,代表取締役 田中 裕一郎,3 百万円,,,,,
2024-08-01,タニダ株式会社,家具・インテリア・生活雑貨メーカー,求人なし,島根県松江市乃木福富町735-208,1972,代表取締役 谷田 英人,40 百万円,,,,,
2024-08-01,有限会社土江本店,食品・飲料メーカー（原料含む）,求人なし,島根県松江市矢田町250-41,1958,代表取締役 関谷 久美,3 百万円,,,,,
2024-08-01,ＴＫオーガニック株式会社,食品・飲料メーカー（原料含む）,求人なし,群馬県高崎市棟高町787-23,1987,代表取締役 瀧沢 努,50 百万円,,,,,
2024-08-01,北海道川崎鐵網株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,北海道札幌市白石区平和通2-北8-32,1978,代表取締役 山下 孝行,17 百万円,,,,,
2024-08-01,中浦食品株式会社,食品・飲料メーカー（原料含む）,求人なし,島根県松江市東出雲町錦浜583-41,1947,代表取締役 鷦鷯 順,50 百万円,,,,,
