更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,資本金,平均年齢,従業員数,企業URL,代表者,上場市場名
2024-08-01,株式会社クリス・クロス,食品・GMS・ディスカウントストア,求人なし,,東京都江戸川区西葛西6-18-3喜楽ビル2,1991,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 中里 昂平,
2024-08-01,有限会社かき沼,食品・GMS・ディスカウントストア,求人なし,,東京都足立区江北5-12-12,1973,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 柿沼 良,
2024-08-01,小松川電機株式会社,専門店・その他小売,求人なし,,東京都江戸川区松島1-43-10,1954,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 井上啓志,
2024-08-01,株式会社サークランド,専門店・その他小売,無,★総合レンタル業及び配送■家電・家具■イベント用品・音響用品 2023年10月doda掲載求人より引用,東京都江戸川区中葛西7-29-3,1984,35 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 佐久間 真人,
2024-08-01,株式会社兼長,食品・GMS・ディスカウントストア,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 高級鮮魚仲卸取扱：鮮魚・貝類・エビ類・魚卵・ウニ・加工品など 2022年7月doda掲載求人より引用,東京都足立区千住橋戸町50東京中央卸売市場足立市場,1984,15 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 長島 範明,
2024-08-01,有限会社さくら宝飾,専門店（アパレル・アクセサリー）,求人なし,,東京都江戸川区東瑞江1-32-5チェリーハウス 1Ｆ,1992,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 村杉 冠哉,
2024-08-01,株式会社國貞,通信販売・ネット販売,無,,東京都足立区六木4-5-29,1981,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 鈴木 進吾,
2024-08-01,株式会社オートピア西洋,自動車ディーラー,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■スズキ商品の軽自動車・小型自動車の新車全車種の販売■中古車及び部品用品の販売■車検・点検・整備等■自動車保険及び損害保険代理店業務 2023年8月doda掲載求人より引用,埼玉県朝霞市膝折町2-11-60,1993,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 安達 裕治,
2024-08-01,首藤自動車株式会社,自動車ディーラー,求人なし,,東京都足立区保塚町1-14,1969,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 首藤 広行,
2024-08-01,ＷＩＬＬ株式会社,専門店・その他小売,求人なし,,埼玉県入間郡三芳町大字藤久保369-87,1987,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 間宮 亮,
2024-08-01,株式会社平井中村屋,食品・GMS・ディスカウントストア,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■食品スーパーマーケットの運営 2022年7月doda掲載求人より引用,東京都江戸川区平井3-22-16,1952,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 中村 邦彦,
2024-08-01,ニッポン自動車整備株式会社,自動車ディーラー,求人なし,,東京都足立区島根2-31-4,1986,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 田村 健一郎,
2024-08-01,深野石油販売株式会社,専門店・その他小売,求人なし,,東京都江戸川区平井6-41-12,1967,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 深野 真一,
2024-08-01,株式会社フロンティアモーター,自動車ディーラー,求人なし,,東京都江戸川区南小岩3-25-15,1996,80 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 田口 大輔,
2024-08-01,株式会社万喜自動車工業所,自動車ディーラー,求人なし,,東京都足立区南花畑2-12-14,1980,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 佐鳥 光男,
2024-08-01,株式会社ピーアップ,通信販売・ネット販売,無,総合デジタルショップ「テルル」の運営を始め、国内大手キャリアショップ(au・docomo・SoftBank・Ymobile・UQスポット)の運営代理店など、携帯電話・スマートフォン・通信に関するサービスを展開する企業です。電気通信機器及びその他付属関連商品の販売事務用品事務用機器の販売 2024年1月doda掲載求人より引用,東京都足立区千住1-4-1東京芸術センター 11Ｆ,1998,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 中込 正典,
2024-08-01,株式会社東京花壇,専門店・その他小売,求人なし,,東京都江戸川区南小岩5-4-16,1995,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 宮澤 隆,
2024-08-01,株式会社松江中村屋,食品・GMS・ディスカウントストア,求人なし,,東京都江戸川区松江3-13-6,1988,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 小林 達生,
2024-08-01,日本平中自動車販売株式会社,自動車ディーラー,求人なし,,北海道札幌市北区新琴似町574-5,1987,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 平中 繁延,
2024-08-01,札幌地方中古自動車販売亊業協同組合,自動車ディーラー,求人なし,,北海道札幌市東区東雁来町259-16,1976,75 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表理事 問谷 功三,
2024-08-01,株式会社リューツー,自動車ディーラー,求人なし,,北海道札幌市白石区流通センター5-4-25,1972,88 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 小川 信明,
2024-08-01,株式会社ハイ・フォート,通信販売・ネット販売,求人なし,,北海道札幌市白石区本通10-北6-19ムーブビル,1988,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 中山 薫,
2024-08-01,有限会社北海道新聞松岡販売所,専門店・その他小売,求人なし,,北海道札幌市手稲区新発寒四条4-4-12,1988,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 松岡 欣寛,
2024-08-01,有限会社北海道新聞千田販売所,専門店・その他小売,求人なし,,北海道札幌市清田区清田六条3-7-25,1989,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 千田 俊文,
2024-08-01,函館三菱ふそう自動車販売株式会社,自動車ディーラー,求人なし,,北海道函館市昭和3-32-26,1967,99 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 佐々木 眞,
2024-08-01,旭川トヨタ自動車株式会社,自動車ディーラー,求人なし,,北海道旭川市四条通2,1947,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 西川 弘二,
2024-08-01,千代田電装工業株式会社,専門店・その他小売,無,,北海道旭川市四条通2-8,1958,35 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 山内 朋幸,
2024-08-01,株式会社湯浅,専門店（アパレル・アクセサリー）,求人なし,,北海道旭川市宮下通10-左1,1958,49 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 湯浅 義弘,
2024-08-01,シグナス商事株式会社,専門店（家電量販店）,求人なし,,北海道旭川市二条通11,1952,14 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 横田 健司,
2024-08-01,東北海道いすゞ自動車株式会社,自動車ディーラー,求人なし,,北海道帯広市西二十条北1-3-2,1954,128 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 髙薄 宏徳,
2024-08-01,帯広三菱自動車販売株式会社,自動車ディーラー,求人なし,,北海道帯広市大通南23-10,1971,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 鈴木 修士,
2024-08-01,青森三菱自動車販売株式会社,自動車ディーラー,求人なし,,青森県青森市石江4-1-2,1960,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 佐々木 聡,
2024-08-01,山形三菱自動車販売株式会社,自動車ディーラー,求人なし,,山形県山形市五十鈴3-1-6,1988,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 鈴木 武浩,
2024-08-01,会津三菱自動車販売株式会社,自動車ディーラー,求人なし,,福島県会津若松市町北町大字藤室字達摩168-1,1986,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 宮森 正芳,
2024-08-01,株式会社金森自動車整備工場,専門店・その他小売,求人なし,,福島県郡山市喜久田町字菖蒲池27-1,1967,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 村上 一幸,
2024-08-01,有限会社柳田自動車整備工場,自動車ディーラー,求人なし,,福島県郡山市片平町字舘堀25,1985,4 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 栁田英二,
2024-08-01,有限会社長山自動車整備工場,自動車ディーラー,求人なし,,茨城県日立市多賀町4-2-17,1965,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 長山 晴夫,
2024-08-01,有限会社雨宮自動車鈑金塗装工業,自動車ディーラー,求人なし,,茨城県土浦市乙戸1075-14,1990,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 雨宮 数樹,
2024-08-01,有限会社折原自動車整備工場,自動車ディーラー,求人なし,,茨城県猿島郡境町1053,1968,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 折原 定夫,
2024-08-01,浦和東三菱自動車販売株式会社,自動車ディーラー,求人なし,,埼玉県さいたま市緑区原山2-7-1,1976,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 岩城 健,
2024-08-01,春日部自動車販売株式会社,自動車ディーラー,求人なし,,埼玉県春日部市中央2-1-12,1981,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 有山 靖彦,
2024-08-01,埼北三菱自動車販売株式会社,自動車ディーラー,求人なし,,埼玉県児玉郡上里町大字七本木3005,1971,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 坂本 雄一,
2024-08-01,株式会社ＮＩＴクリエイト,コンビニエンスストア,求人なし,,埼玉県南埼玉郡宮代町学園台4-1-1,1968,26 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 原 隆之,
2024-08-01,総武三菱自動車販売株式会社,自動車ディーラー,求人なし,,千葉県千葉市中央区問屋町5-26,1977,46 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 加藤 末昭,
2024-08-01,全日空商事デューティーフリー株式会社,専門店・その他小売,求人なし,,千葉県成田市成田国際空港ＡＮＡ成田スカイセンター 5Ｆ,1992,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 土井 孝浩,
2024-08-01,株式会社センチュリートレーディングカンパニー,専門店・その他小売,無,,東京都新宿区新宿3-17-17新宿三丁目共同ビル 2Ｆ,1973,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 嶋田 正男,
