更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,上場市場名
2024-08-01,株式会社北九メンテナンス,住宅設備・建材,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■ホイストクレーンの製作・販売■ホイストクレーンの保守管理業務■ホイストクレーンの部品・商品販売■各法定点検代行■高圧洗浄機販売・修理■電機工事・空調《サービス指定および商品販売特約店》三菱電機（株）／三菱電機FA産業機器（株）／（株）日立製作所／（株）日立産機システム／東洋ホイスト（株）／象印チェンブロック（株）／いすゞ自動車首都圏（株）／（有）ラブロックジャパン／朝日音響（株） 2023年7月doda掲載求人より引用,福岡県北九州市八幡西区泉ケ浦2-15-23,1975,代表取締役 嶋本 博幸,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,東洋交通施設株式会社,設備管理・メンテナンス,求人なし,,鳥取県鳥取市安長78-7,1972,代表取締役 西垣 豪,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,上郷木材株式会社,住宅設備・建材,求人なし,,長野県飯田市上郷黒田1172,1946,代表取締役 澤柳 浩成,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,勝間田建設株式会社,建設コンサルタント,求人なし,,長野県飯田市松尾町3-19,1952,代表取締役 勝間田 剛,45 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社飯田ボイラー,設備管理・メンテナンス,求人なし,,長野県飯田市上郷別府3357-10,1965,代表取締役 熊谷 政芳,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,辰巳開発株式会社,住宅（ハウスメーカー）,無,,福岡県北九州市八幡西区幸神4-7-6,1980,代表取締役 今村 誠児,70 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社シノダ設備,設備管理・メンテナンス,求人なし,,長野県飯田市今宮町2-34丸啓ビル 1Ｆ,1971,代表取締役 篠田 忠尚,38 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,昭和電設工事株式会社,設備管理・メンテナンス,求人なし,,長野県飯田市育良町1-21-5,1969,代表取締役 吉澤 清,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社東勢工業,住宅設備・建材,無,,福岡県北九州市小倉南区徳力1-15-2メゾン徳力102号,1978,代表取締役 兼重 繭史,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社秀和住研,住宅（ハウスメーカー）,求人なし,,群馬県太田市西新町3-10,1987,代表取締役 前田 道利,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社三六組,ゼネコン,求人なし,,長野県飯田市本町4-7-2,1947,代表取締役 長坂 亘治,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ケイ・イー・エス,サブコン,求人なし,,福岡県北九州市八幡西区東神原町3-31,1973,代表取締役 飯野 一義,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,北沢建設株式会社,サブコン,求人なし,,長野県飯田市吾妻町7,1971,代表取締役 北沢 資謹,55 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,辰巳住宅株式会社,住宅（ハウスメーカー）,無,■注文住宅の請負 不動産コンサルティング業務■建売住宅の販売 損害保険募集業務■宅地分譲事業■店舗・アパート・リフォーム事業 2023年9月doda掲載求人より引用,福岡県北九州市八幡西区幸神4-7-4,1983,代表取締役 白木 利典,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,やまこう建設株式会社,住宅（ハウスメーカー）,求人なし,,鳥取県鳥取市南隈255,1949,代表取締役 鶴石 健治,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,長豊建設株式会社,サブコン,求人なし,,長野県飯田市座光寺5558-1,1967,代表取締役 棚田 稔,21 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,小池建設株式会社,サブコン,求人なし,,長野県飯田市下久堅下虎岩3089-2,1967,代表取締役 小池 昂史,25 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社アースティック,住宅（ハウスメーカー）,求人なし,,福岡県北九州市八幡西区本城学研台3-17-15ザ・プレースひびきのウエスト 104,1986,代表取締役 利岡 英明,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社あっとホーム,不動産仲介,求人なし,,群馬県太田市飯田町574,1990,代表取締役 山田 高弘,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,市川建設株式会社,内装・インテリア・リフォーム,求人なし,,群馬県太田市新井町173,1976,代表取締役 市川 博士,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社長姫,建築設計事務所,求人なし,,長野県飯田市下殿岡206,1965,代表取締役 森脇 慎一郎,45 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,木下建材産業株式会社,住宅設備・建材,求人なし,,福岡県北九州市八幡西区引野2-7-34,1984,代表取締役 木下 才方,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社日垣設計,サブコン,求人なし,,福岡県北九州市八幡西区熊西1-8-30サンライフ黒崎2 708,1988,代表取締役 日垣 親治,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,東洋産業株式会社,サブコン,無,,福岡県北九州市八幡西区町上津役東3-18-10,1981,代表取締役 平田 政之,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社木下工務所,ゼネコン,求人なし,,長野県飯田市育良町1-20-1,1961,代表取締役 木下 承平,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ヤマタホーム,建築設計事務所,求人なし,,鳥取県鳥取市千代水2-130,1984,代表取締役 山田 時好,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,町栄工業有限会社,サブコン,求人なし,,群馬県太田市沖之郷町3297,1989,代表取締役社長 町田 憲次,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社後藤緑化建設,サブコン,求人なし,,福岡県北九州市八幡西区楠橋南2-11-19,1994,代表取締役 後藤 昭江,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社米倉商店,内装・インテリア・リフォーム,求人なし,,福岡県北九州市八幡西区瀬板1-1-8,1983,代表取締役 米倉 宏一,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ビルハウス株式会社,住宅設備・建材,求人なし,,群馬県太田市新井町528-11ＢＨビル 2Ｆ,1990,代表取締役 野田 鉄雄,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社鮎活,サブコン,求人なし,,長野県飯田市育良町1-12-5,1970,代表取締役 佐藤 幸一,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社Ｕ建築,住宅（ハウスメーカー）,求人なし,,長野県飯田市座光寺603-1,1984,代表取締役 三村 勇二,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社糸井商会,サブコン,求人なし,,群馬県太田市内ケ島町1552-7,1989,代表取締役 糸井 忠彦,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社コダマ店舗流通センター,ゼネコン,求人なし,,福岡県北九州市八幡西区青山1-8-7,1986,代表取締役 児玉 誠治,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社愛木工業,内装・インテリア・リフォーム,求人なし,,北海道札幌市東区北二十六条東15-1-35花ビル 2Ｆ,1958,代表取締役 北嶋 充,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社諏訪貸家アパートセンター,不動産仲介,求人なし,,長野県諏訪市大字四賀822,1976,代表取締役 矢﨑 隆也,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,大富工業株式会社,サブコン,求人なし,,北海道札幌市東区東苗穂五条1-6-36,1971,代表取締役 富樫 誠,25 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社大地企画,建設コンサルタント,求人なし,,鳥取県鳥取市千代水1-70-2,1978,代表取締役 西村 薫,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,恒星設備株式会社,設備管理・メンテナンス,求人なし,,北海道札幌市東区北二十条東22-1-1,1964,代表取締役社長 加藤 祐一,93 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社アントレ,建築設計事務所,求人なし,,群馬県太田市東矢島町202カネコグループ総合本社 1Ｆ,1989,代表取締役 金子 善行,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,三洋ペイント株式会社,内装・インテリア・リフォーム,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 【 CMでもお馴染み、前年比107％の成長を続ける優良企業 】■ペイント販売ならびに塗装材料の販売■瓦止め材料販売および施工／塗装(施工全般)／住宅の増改築ならびに住宅リフォーム 2022年12月doda掲載求人より引用,福岡県北九州市八幡西区割子川2-1-6三洋ビル,1995,代表取締役 松下 俊一,23 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社大松エンタープライズ,不動産管理,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ●アパート・マンションのお部屋探し・オーナーの資産管理●土地建物の売買・仲介・不動産運用・企画コンサルタント●建物建築・リフォーム・外構工事・解体・デザイナーズ建築の企画提案 2022年9月doda掲載求人より引用,群馬県太田市飯田町1255-1,1997,代表取締役 緒方 京子,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,公建社建築設計事務所有限会社,建築設計事務所,無,,群馬県太田市天良町94-38,2000,代表取締役 比留川 公久,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社医生ケ丘産業,サブコン,求人なし,,福岡県北九州市八幡西区千代ケ崎3-1-6,1979,代表取締役 廣田 祐之,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社富士エンジニア,プラントメーカー・プラントエンジニアリング,求人なし,,福岡県北九州市八幡西区町上津役西4-11-5,1973,代表取締役 白石 文恵,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,新弘設備工業株式会社,住宅設備・建材,求人なし,,北海道札幌市東区北三十七条東7-2-11ＮＡＣビル 2Ｆ,1973,代表取締役 野村 直純,48 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社一条工務店山陰,建築設計事務所,求人なし,,鳥取県鳥取市東品治町121-9,1987,代表取締役 橋上 美智子,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ハマライン,内装・インテリア・リフォーム,求人なし,,福岡県北九州市八幡西区田町1-4-18,1988,代表取締役 濵田 栄作,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,鈴久名建設株式会社,ゼネコン,求人なし,,北海道札幌市東区北十四条東8-3-3,1973,代表取締役 鈴久名 健,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,北光営繕株式会社,ゼネコン,求人なし,,北海道札幌市東区北四十七条東18-2-5,1975,代表取締役 渡部 真也,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社角七窯業,住宅設備・建材,求人なし,,北海道札幌市東区伏古十三条4-10-26,1975,代表取締役 阿部 英介,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
