更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,上場市場名,事業内容
2024-08-01,株式会社フクテックス,住宅設備・建材,無,茨城県水戸市見和3-573-5,1996,代表取締役 森田 優,13 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社冨士ボーリング,サブコン,求人なし,東京都江戸川区東小松川4-25-8,1952,代表取締役社長 満田 信一,90 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,西明管理株式会社,不動産仲介,求人なし,東京都墨田区両国2-2-5,1952,代表取締役 西明 帝子,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社東邦,不動産仲介,求人なし,東京都渋谷区神宮前6-19-3東邦ビル,1950,代表取締役 山本 浩二,12 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,東洋コミュニティ株式会社,不動産仲介,求人なし,千葉県成田市花崎町963,1995,代表取締役 唐木 康敏,8 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ネクスト・アイズ株式会社,建築設計事務所,無,東京都港区麻布十番1-3-1アポリアビル 5Ｆ,2004,代表取締役 小野 信一,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社伊勢商工,住宅設備・建材,求人なし,東京都練馬区南田中3-25-15,2004,代表取締役 伊勢 克利,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ソーシャルジャジメントシステム,建築設計事務所,求人なし,東京都中央区日本橋浜町1-7-6油本ビル 301,1997,代表取締役 廣田 晃崇,29 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社医療福祉施設研究所,建築設計事務所,求人なし,東京都文京区本郷3-18-1,1968,代表取締役 橋本 新,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社秀英,内装・インテリア・リフォーム,無,東京都練馬区錦1-30-7,1990,代表取締役 栗原 秀記,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社イシイ,不動産仲介,求人なし,東京都町田市玉川学園8-18-15,1969,代表取締役 石井 良明,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ランディックス,不動産仲介,求人なし,東京都昭島市松原町1-2-4,1991,代表取締役 石塚 忍,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,村田建設株式会社,サブコン,求人なし,宮崎県宮崎市大字本郷南方5470-1,1971,代表取締役 中島 弘之,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社トップワン,不動産管理,求人なし,埼玉県さいたま市見沼区東大宮2-49-7ＷＯＯＤＹＶＩＬＬＡＧＥ 1Ｆ,1992,代表取締役 高鹿 正弘,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ちゅうでん,サブコン,求人なし,埼玉県朝霞市岡1-10-20,2002,代表取締役 中田 肇,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社中山設計,建築設計事務所,無,東京都豊島区東池袋3-9-9,1992,代表取締役 中山 悟,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社國谷商会,建築設計事務所,無,埼玉県八潮市大字二丁目196-2アウトスコアジャパンビル,2007,代表取締役 國谷 友樹,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ヤマキョウ,プラントメーカー・プラントエンジニアリング,求人なし,千葉県市原市青柳1-11-26,1971,代表取締役 山下 龍二,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,晶成産業株式会社,住宅設備・建材,求人なし,千葉県千葉市若葉区若松町726-3,1992,代表取締役 茅原 占三,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社テレウス,建築設計事務所,無,千葉県松戸市岩瀬153-1アセッツ松戸 1Ｆ,1999,代表取締役 木戸 司,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社マルイシ,サブコン,求人なし,東京都江東区門前仲町1-17-3,2001,代表取締役 畑 浩三,41 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社天王橋建設,サブコン,求人なし,千葉県成田市下金山792-5,1980,代表取締役 坂本 昇,33 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社彩建コーポレーション,ゼネコン,求人なし,埼玉県所沢市東狭山ケ丘1-68-6,2000,代表取締役 町田 茂雄,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社大装技建,内装・インテリア・リフォーム,求人なし,埼玉県さいたま市岩槻区府内4-3-20,2005,取締役 油井 大,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社オンデマンド,サブコン,求人なし,千葉県市原市五所1348,1989,代表取締役 今井 満,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社タマテクニカル,設備管理・メンテナンス,求人なし,東京都八王子市大谷町436-1,1999,代表取締役 石田 浩二,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ハウジング建都,住宅（ハウスメーカー）,求人なし,山梨県南巨摩郡富士川町最勝寺1650-1,2006,代表取締役 保坂 真弘,12 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社パワーシステム,サブコン,求人なし,群馬県安中市下秋間3664-1,2003,代表取締役 山本 力也,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社幹建設,建築設計事務所,求人なし,東京都府中市新町2-26-32,1997,代表取締役 内田 善文,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社高尚エンジニアリング,設備管理・メンテナンス,求人なし,神奈川県川崎市中原区宮内2-5-2,1998,代表取締役 村田 忠尚,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,中日株式会社,設備管理・メンテナンス,求人なし,愛知県岡崎市庄司田2-1-2,1989,代表取締役 髙橋 道夫,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,富士パツクスクリエイト株式会社,不動産管理,求人なし,愛知県名古屋市昭和区恵方町1-26,1989,代表取締役 森 美奈子,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社丸文建材,サブコン,求人なし,愛知県豊川市正岡町西深田333-1,1962,代表取締役 石川 清美,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,旭営繕建設株式会社,住宅設備・建材,無,大阪府大阪市東淀川区菅原4-1-9,1982,代表取締役 古林 保人,36 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 【総合建設業】公官庁工事・民間工事の受発注及び施工／各種工事全般 2022年6月doda掲載求人より引用
2024-08-01,株式会社アトリフ,サブコン,求人なし,大阪府大阪市天王寺区寺田町2-5-14田中準ビル 1Ｆ,1992,代表取締役 水戸 健一,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社アポア,住宅（ハウスメーカー）,求人なし,三重県津市藤方1704-2,1990,代表取締役 濵田強,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社テクノ楠本,設備管理・メンテナンス,求人なし,愛知県名古屋市港区土古町4-88-10,1985,代表取締役 楠本 新,25 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ダイエー,ゼネコン,求人なし,愛知県名古屋市港区港北町3-94,1992,代表取締役 佐藤 友泰,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社アーバン環境販売,内装・インテリア・リフォーム,求人なし,千葉県市川市八幡3-27-8ジュネス八幡 1Ｆ,1989,代表取締役 栗山 一博,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,長尾ジェネコム株式会社,不動産仲介,求人なし,大阪府大阪市西区西本町1-6-6カーニープレイス西本町 9Ｆ,1948,代表取締役 長尾 茂弘,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社リモルデザイン,建築設計事務所,無,神奈川県横浜市旭区笹野台1-1-27,2000,代表取締役 菅沼 利文,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社エステート水谷,不動産仲介,求人なし,東京都板橋区大山町2-2エステート水谷ビル 502,1984,代表取締役 水谷 清志,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社指田不動産,不動産仲介,求人なし,東京都大田区西馬込2-17-3サシダロイヤルハイツ 106,1982,代表取締役 指田 將明,85 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,大塚産業株式会社,設備管理・メンテナンス,求人なし,東京都練馬区豊玉南2-7-6,1973,代表取締役 大塚 健二,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社エム・エー,ゼネコン,求人なし,東京都品川区南大井6-16-12大森コーポビアネーズ 306,1982,代表取締役 増元 信夫,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ライフライン株式会社,サブコン,求人なし,千葉県八千代市ゆりのき台8-18-12,2003,代表取締役 石山 巌,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,将伸建設株式会社,サブコン,求人なし,神奈川県横浜市泉区中田東3-3-28,1997,代表取締役 桐淵 洋司,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社イーアールシティーズ,不動産仲介,求人なし,兵庫県神戸市灘区深田町3-3-1ＥＲＣ六甲ビル,2002,代表取締役 佐々木 民幸,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,池田トーヨー住器株式会社,内装・インテリア・リフォーム,求人なし,大阪府大阪市港区磯路2-2-15,1977,代表取締役 池田 広喜,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社富士総合設備事務所,住宅設備・建材,求人なし,愛知県半田市平井町3-18-1,1972,代表取締役 西川 祥司,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社コスモデザイン企画,サブコン,求人なし,大阪府大阪市西区京町堀2-2-12,1986,代表取締役 宮上 克三,25 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,福岡工事株式会社,サブコン,求人なし,福岡県福岡市東区和白東2-1-8,1966,代表取締役 余語 隆博,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ユージー・防災設備株式会社,設備管理・メンテナンス,求人なし,福岡県福岡市南区大楠1-35-23パルクオークス,1986,代表取締役 相浦 光男,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,イーペック株式会社,内装・インテリア・リフォーム,求人なし,京都府京都市山科区勧修寺御所内町120,1988,代表取締役 森 慎二郎,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,日世冷暖サービス株式会社,設備管理・メンテナンス,求人なし,兵庫県西宮市門前町11-4,1987,代表取締役 増永 和則,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
