更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,従業員数,資本金,平均年齢,企業URL,上場市場名,代表者
2024-07-01,三友機器株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,13,■事業内容： 1.食品製造機械、産業機械、化学機械、建設機械、環境機械、窯業機械、プラント設備、搬送装置、省力化設備の設計制作据付・修理・販売2.上記各種機械に用いる機械用部品の制作・販売3.受配電盤、制御盤、操作盤、発電機、充電器の製作・修理・販売4.工場、倉庫、畜舎などの建設・設計・施工5.全各号に関連する一切の業務・トータルエンジニアリング,福岡県福岡市中央区大手門1-1-3,1975,128,50百万円,,https://www.sanyu-kiki.co.jp/,,
2024-07-01,株式会社ナカサ,受託加工業（各種加工・表面処理）,1,■事業内容└型成形品（ロストワックス品、鍛造品）を主としたニアネットシェイプ素材の切削加工、研磨加工、放電加工及び特殊鋼の削り出し加工・ロストワックス製品の機械加工及び組立・MIM製品の機械加工・射出成形機部品製造・金型3D部品製造・粉末床溶融結合法（Powder bed fusion）による試作,島根県安来市恵乃島町113‐15,1972,103,38百万円,,http://www.nakasa.co.jp/,,
2024-08-01,株式会社ハーモ,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,11,■事業内容： プラスチック射出成形機の成形品取出しロボットおよび周辺合理化機器の総合メーカーとして、ハーモは製品の開発から販売まで、一貫した体制を構築しています。国内はもとより世界各国に拠点を設け、グローバルなマーケティングにより、製品の販売のみならず、お客さまのご要望にお応えするための情報収集、さらに技術サポート等を行いながら、常にお客さまと密接な関係を築いています。,長野県上伊那郡南箕輪村4124-1,1962,242,290百万円,44.9,https://harmo-net.co.jp/,,
2024-08-01,王鉄興業株式会社,機械部品・金型メーカー,5,～王子製鉄株式会社グループ／多岐にわたり顧客ニーズに応える地域に根付いた複合企業～王鉄興業は、機械製作や鋼材加工とうなぎ販売やガソリンスタンド、駐車場経営などの多業種を運営している複合企業になります。機械製作では顧客ニーズに合った設備等を設計製作し納品、鋼材加工では鋼材のショット・切断・孔・塗装作業を行っております。うなぎ販売・ガソリンスタンド、駐車場経営は地域密着型のサービスを提供しております。,群馬県太田市新田反町町120,2013,73,35百万円,,https://ohtetsu.co.jp/,,
2024-08-01,株式会社根本製作所,機械部品・金型メーカー,1,■会社概要・1956年に創業し、建機部品の加工、製造を行っております。■事業概要・中、厚板の溶接、機械加工を中心に、ショットブラスト・塗装までを一貫で製造しております。■特徴・中、厚板の建機部品加工から、薄物加工も板厚に関わらず、金属加工全般に対応可能です。■職場環境・社員の自主的な取り組みを重視し、社員提案制度による社員の要望や発想が会社全体に反映され、働きやすい職場が実現しています。,群馬県太田市新田村田町2127,1956,30,18百万円,51.4,https://www.nemoto-works.co.jp,,
2024-06-01,島根自動機株式会社,機械部品・金型メーカー,3,■企業概要：電気・電子部品、自動車部品、電池部品、医療機器等関連の生産設備を開発製造しています。お客様の仕様に基づく自動機械システムを構想・設計から、部品製作、組立、電気配線、調整、納入までを社内で一貫生産することで低予算・短期間納期を実現し信頼と実績を積み上げ、創業以来業績を伸ばし続けています。自社開発したパラレルリンクロボットを設備に数多く搭載し顧客に好評をいただいています。６軸多関節ロボットの自社開発ににも成功し、大手メーカーのラインナップに無い特殊な仕様として差別化を図り、今後の開発設備に搭載していく予定です。,島根県松江市北陵町5-1,1982,165,92百万円,36.6,http://www.shimane-jidoki.com/,,
2024-07-01,株式会社タイホープロダクト,機械部品・金型メーカー,1,■事業内容・ＯＡ機器用ステッピングモータの製造 ・自動車用各種コイル（ソレノイド・センサー・リレー）の製造 ・耐熱性モールドコイルの製造 ・ 各種空芯コイルの製造 ・各種精密巻線部品の製造 ・光関連超精密機械加工 ・一般精密金属加工 ・プラスチック成形加工 ・磁気式ロータリーエンコーダーの開発設計製造 ・小型電流センサーの開発設計製造 ・電子応用機器組立の開発設計製造 ・ＯＡ機器制御用各種電源の開発設計製造,群馬県太田市大原町2483,1983,32,30百万円,,http://www.tohgoku.or.jp/~taihopro/index.html,,
2024-08-01,北海道ホンダ販売株式会社,自動車（四輪・二輪）メーカー,6,■事業概要：・本田技研工業株式会社の二輪製品（卸、小売）、汎用製品（卸、小売）販売、サービス・二輪車、耕うん機、発電機、除雪機、草刈機、船外機、エンジンその他・ホンダウイルオリジナル商品（農業機械）など,北海道札幌市豊平区月寒東1-17-5-20,1983,55,50百万円,,http://www.hokkaido-honda.co.jp/,,
2024-06-01,有限会社サン・イー精工,機械部品・金型メーカー,1,■会社概要：1977年設立し、群馬県みどり市に本社を置き、精密部品切削加工業を行っております。■事業内容：工作機械用部品製造、半導体製造■当社の特徴：・大手ベアリングメーカー日本精工（株）の一次下請けを行っており、持続的な受注から業績安定に繋がっております。・多品種・多ロットでの受注を承っており、顧客から支持いただいております。・ベテラン社員が多く在籍しており、日々の業務の中で周囲の助けを得ながらスキルアップも目指せる環境となります。,群馬県みどり市笠懸町阿左美3323,1977,13,9百万円,,なし,,
2024-06-01,株式会社協和,受託加工業（各種加工・表面処理）,2,■会社概要：・1967年創業、群馬県みどり市笠懸町に本社を置き、精密板金を専門とした金属加工を行っております。・事業拠点として、本社工場のほか伊勢崎工場、久宮工場の3拠点を有しております。■事業内容：精密鈑金、一般板金、金属加工、溶接、組立、クリーン設備機器販売,群馬県みどり市笠懸町鹿2107-1,1967,54,50百万円,,https://kyowa.me/,,
2024-06-01,群馬電機株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,3,■事業内容：1968年設立、群馬県に本社を置き、産業機器・空調給湯機器・自動販売機・自動車機器等の電装品を設計から検査まで一貫した生産体制のもとで行うほか、環境分野や福祉介護分野における自社ブランド商品の企画・デザイン・設計・製造・販売を展開しております。,群馬県みどり市大間々町大間々760,1968,130,99百万円,,https://www.gunmadenki.co.jp/,,
2024-07-01,清和ジーテック株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,■事業内容： 高精度歯車加工機をメインに扱う、創業100年の老舗工作機械メーカーです。顧客のニーズに合わせカスタマイズし、設計からアフターフォローまでを手掛けています。・歯車加工機（ホブ盤／歯車研削盤／歯車ホーニング盤）・工具研削盤（ホブ刃溝研削盤）他,島根県出雲市斐川町上直江2139-15,1947,75,,47.0,http://segtec.jp/,,
