更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,従業員数,資本金,平均年齢,企業URL,代表者,上場市場名
2024-08-01,株式会社Ａ＆Ｄマニュファクチャリング,計測機器・光学機器・精密機器・分析機器メーカー,無,【電子機器の製造】電子計測器、産業用重量計、電子天びん、医療用電子機器、試験機その他 電子応用機器 など※旧社名(株)オリエンテック※東証プライム上場企業（株）A&Dホロンホールディングスの一員です。 2024年3月doda掲載求人より引用,茨城県下妻市高道祖4210-15,1955,283,81 百万円,,,代表取締役 大角 英輔,
2024-08-01,明和グラビア株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,,大阪府東大阪市柏田東町12-28,1953,282,320 百万円,,,代表取締役 大島 規弘,
2024-08-01,甲神電機株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,,岡山県笠岡市茂平1608-10,1966,282,100 百万円,,,代表取締役 柴田 諭,
2024-08-01,ダイハツ沼津販売株式会社,自動車（四輪・二輪）メーカー,求人なし,,静岡県沼津市下香貫上障子373,1958,279,20 百万円,,,代表取締役 池原 勉,
2024-08-01,株式会社ＪＭＵアムテック,造船・重工業,求人なし,,兵庫県相生市相生5292石川島播磨重工業（株）内,1990,279,480 百万円,,,代表取締役 伊藤 護,
2024-08-01,株式会社住理工大分ＡＥ,機械部品・金型メーカー,求人なし,,大分県豊後高田市かなえ台1,1998,278,450 百万円,,,代表取締役 松田 健資,
2024-08-01,株式会社ＴＯＴＯＫＵ,機械部品・金型メーカー,求人なし,,東京都港区西新橋3-8-3,2022,278,"6,725 百万円",,,代表取締役 牧 謙,
2024-08-01,株式会社協栄製作所,自動車部品メーカー,求人なし,,静岡県浜松市中央区金折町1417-10,1959,277,40 百万円,,,代表取締役 石川 翔一,
2024-08-01,株式会社栄工社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,,広島県福山市南町7-27,1948,277,98 百万円,,,代表取締役 唐川 正明,
2024-08-01,株式会社ＪＶＣケンウッド長野,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,,長野県伊那市西箕輪2676-1,1990,277,50 百万円,,,代表取締役 杵築 兼史,
2024-08-01,島根イーグル株式会社,自動車部品メーカー,求人なし,,島根県雲南市掛合町多根212-3,1990,276,490 百万円,,,代表取締役社長 加藤 武徳,
2024-08-01,ニシムラ株式会社,総合電機メーカー,無,,京都府京都市南区上鳥羽角田町32,1959,275,40 百万円,,,代表取締役 藏岡 仁史,
2024-08-01,三映電子工業株式会社,電子部品メーカー,求人なし,,長野県小諸市大字和田971,1958,275,357 百万円,,,代表取締役社長 高熊 徳夫,
2024-08-01,島津エイテック株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,,京都府京都市中京区西ノ京桑原町1（株）島津製作所三条工場内,2005,275,450 百万円,,,代表取締役 大坪 邦英,
2024-08-01,小川工業株式会社,自動車部品メーカー,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■事業内容：自動車部品・建築部品（特殊ナット）の製造（ISO9001認証取得・ISO14001認証取得）■営業品目：シートベルト用ファインプレス品／AT、MTミッションファインプレス部品／中空長尺冷間圧造品（自動車部品・建築部品）／建築用高ナット（鋼・ステンレス） 2022年11月doda掲載求人より引用,和歌山県橋本市隅田町真土39,1972,274,20 百万円,,,代表取締役 小川 潔,
2024-08-01,株式会社ヨロズ大分,自動車部品メーカー,求人なし,,大分県中津市大字田尻255,2003,274,100 百万円,,,代表取締役 惣原 徹,
2024-08-01,南海車両工業株式会社,自動車（四輪・二輪）メーカー,無,,大阪府堺市堺区神南辺町1-24-1,1957,273,80 百万円,,,代表取締役 坂部 直成,
2024-08-01,迫リコー株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,,宮城県登米市迫町佐沼字北散田86,1973,273,440 百万円,,,代表取締役 村上 宏幸,
2024-08-01,株式会社キューヘン,総合電機メーカー,求人なし,,福岡県福津市花見が浜2-1-1,1959,272,225 百万円,,,代表取締役 八木 繁,
2024-08-01,エヌデーシー株式会社,機械部品・金型メーカー,求人なし,,千葉県習志野市実籾2-39-1,1962,270,"1,575 百万円",,,代表取締役社長 澁谷 泰,
2024-08-01,株式会社朋栄,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,,東京都渋谷区恵比寿3-8-1,1971,270,300 百万円,,,代表取締役 清原 克明,
2024-08-01,日本鉄道電気設計株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,,東京都北区堀船1-29-13ＮＤＫ第二王子ビル 6Ｆ,2003,269,50 百万円,,,代表取締役 佐藤 隆弘,
2024-08-01,宮崎エプソン株式会社,半導体メーカー,求人なし,,宮崎県宮崎市清武町今泉丙1860,1949,268,100 百万円,,,代表取締役 井出 清久,
2024-08-01,本多通信工業株式会社,電子部品メーカー,求人なし,,東京都港区東新橋1-9-3,1947,268,490 百万円,,,代表取締役社長 樫尾 欣司,
2024-08-01,パナソニックＥＷネットワークス株式会社,計測機器・光学機器・精密機器・分析機器メーカー,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 パナソニックグループのネットワーク機器の製造・販売を軸とするメーカー兼インテグレーターです。スイッチングハブを中心に、ネットワーク構築、映像・設備セキュリティ、ワイヤリング、オフィス移転などのソリューションをトータルに提供しています。コンサルティングから設計・構築・保守サービスまでワンストップで手掛けています。 2021年8月doda掲載求人より引用,東京都港区東新橋2-12-7住友東新橋ビル2号館,1989,267,100 百万円,,,代表取締役社長 元家 淳志,
2024-08-01,メテック株式会社,半導体メーカー,求人なし,,京都府京都市南区上鳥羽藁田町32,1963,267,97 百万円,,,代表取締役 北村 隆幸,
2024-08-01,株式会社タカコ,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,,京都府相楽郡精華町祝園西1-32-1,1973,267,487 百万円,,,代表取締役 加賀谷 浩,
2024-08-01,株式会社ジェイテクトサープレット,受託加工業（各種加工・表面処理）,求人なし,,大阪府八尾市竹渕東4-47,1942,267,60 百万円,,,代表取締役 北原 慎介,
2024-08-01,株式会社ＩＨＩ機械システム,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,,東京都江東区豊洲3-1-1豊洲ＩＨＩビル,1963,266,480 百万円,,,代表取締役 中村 悟,
2024-08-01,トピーフアスナー工業株式会社,機械部品・金型メーカー,求人なし,,長野県松本市大字笹賀5652-36,1979,265,310 百万円,,,代表取締役 小林 弘侍,
2024-08-01,ＪＦＥ鋼材株式会社,機械部品・金型メーカー,求人なし,,東京都中央区八丁堀4-10-4オーキッドプレイス八丁堀ビル 7Ｆ,1938,265,488 百万円,,,代表取締役社長 古米 孝行,
2024-08-01,オムロン阿蘇株式会社,電子部品メーカー,求人なし,,熊本県阿蘇市一の宮町宮地4429,1973,263,200 百万円,,,代表取締役 山中 功,
2024-08-01,株式会社ＩＳＯＷＡ,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,,愛知県春日井市西屋町66,1952,262,100 百万円,,,代表取締役 磯輪 英之,
2024-08-01,エムテックスマツムラ株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,,山形県天童市北久野本1-7-43,1958,261,449 百万円,,,代表取締役 戸田 隆,
2024-08-01,株式会社ダイドー電子,電子部品メーカー,無,,岐阜県中津川市茄子川1642-144,1990,261,"1,490 百万円",,,代表取締役 西村 司,
2024-08-01,新日工業株式会社,自動車部品メーカー,無,,愛知県豊川市御津町佐脇浜2-16,1963,260,100 百万円,,,代表取締役 松田 雅之,
2024-08-01,株式会社甲府明電舎,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,,山梨県中央市中楯825,2006,260,400 百万円,,,代表取締役 安川 国明,
2024-08-01,メルコ・ディスプレイ・テクノロジー株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,,熊本県菊池市泗水町住吉1576-1,2002,259,30 百万円,,,代表取締役 綿村 茂樹,
2024-08-01,東芝ホクト電子株式会社,機械部品・金型メーカー,求人なし,,北海道旭川市南五条通23-1975,1950,257,987 百万円,,,代表取締役 塩入 健太郎,
2024-08-01,日本ポール株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,,東京都新宿区西新宿6-5-1,1982,257,490 百万円,,,代表取締役 松川 聡,
2024-08-01,瓜生製作株式会社,機械部品・金型メーカー,求人なし,,大阪府大阪市東成区深江南1-2-11,1921,256,82 百万円,,,代表取締役 瓜生 卓郎,
2024-08-01,株式会社トリケミカル研究所,半導体メーカー,求人なし,,山梨県上野原市上野原8154-217,1978,256,"3,278 百万円",34.8,,代表取締役社長 太附 聖,プライム
2024-08-01,ディー・ティー・ファインエレクトロニクス株式会社,電子部品メーカー,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 半導体用フォトマスクの製造 2023年6月doda掲載求人より引用,神奈川県川崎市幸区小向東芝町1,2000,255,490 百万円,,,代表取締役社長 吉川 進,
2024-08-01,株式会社日ピス福島製造所,自動車部品メーカー,求人なし,,福島県伊達郡川俣町飯坂字前中居1,1987,252,"1,612 百万円",,,代表取締役 楊 忠亮,
2024-08-01,ＡＩメカテック株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,無,■IJP成膜製造装置、半導体製造装置（パッケージ関連、プロセス関連）及び液晶パネル製造装置等の開発、設計、製造、販売、アフターサービス 2024年1月doda掲載求人より引用,茨城県龍ケ崎市向陽台5-2,2016,252,450 百万円,47.0,,代表取締役社長 阿部 猪佐雄,スタンダード
2024-08-01,株式会社エッサム,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,,東京都千代田区神田須田町1-26-3エッサム本社ビル,1963,251,455 百万円,,,代表取締役社長 社長執行役員 前原 恵一,
2024-08-01,ローム浜松株式会社,半導体メーカー,無,■LSI（大規模集積回路）の製造・開発（前工程）■LED（発光ダイオード）の製造・開発（前工程）半導体メーカー「ローム（ROHM）」におけるLSI（大規模集積回路）の旗艦工場として、主にシリコンLSIアナログデバイスにおいて品質の高いモノづくりを目指しています。 2023年12月doda掲載求人より引用,静岡県浜松市中央区三和町10,1999,251,"10,000 百万円",,,代表取締役 江口 英和,
2024-08-01,日清紡マイクロデバイス福岡株式会社,半導体メーカー,求人なし,,福岡県福岡市西区今宿東1-1-2,2003,251,300 百万円,,,代表取締役 橋本 武幸,
