更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,平均年齢,従業員数,資本金,企業URL,上場市場名,代表者
2024-07-01,オーエスジー株式会社,機械部品・金型メーカー,3,■オーエスジー株式会社について：オーエスジー株式会社は世界トップシェアを誇るタップを柱に、エンドミル、ドリル、転造工具等を製造販売する総合工具メーカーです。地球規模で事業を展開する総合工具メーカーとして、世界のモノづくり産業への貢献のみならず、世界市場をリードしていきます。■事業内容：切削工具・研削工具・転造工具・工作部品等工具類の製造販売《タップ》ねじ穴加工用切削工具、《ドリル》穴あけ加工用切削工具、《エンドミル》フライス加工用切削工具、《ダイス》おねじ加工用工具、《ゲージ》計測用工具 等,愛知県豊川市本野ヶ原3-22,1938,43.6,1899,"13,044百万円",https://www.osg.co.jp/,プライム市場,
2024-07-01,株式会社不二プレシジョン,自動車部品メーカー,8,■事業内容：カーエアコン、ルームエアコン用自動制御弁等の生産を行っています。,愛知県豊橋市明海町3-55,1985,37.8,190,95百万円,http://www.fujiprecision.co.jp/top.html,,
2024-08-01,株式会社光機械製作所,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,4,■事業内容： 専用工作機械（研削盤）の設計・販売、工作機械のレトロフィット、切削工具（超硬インサート・ドリル・ツーリング）の加工、超微細レーザー加工,三重県津市一身田中野8-1,1959,44.0,94,40百万円,https://www.hikarikikai.co.jp/,,
2024-08-01,朝日商工株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,3,産業設備機器、機械器具を中心とする大阪に本社を置く総合商社です。■事業内容：メカトロ機器・FA物流機器・産業機器・環境設備機器・工作機器・計測器の販売,大阪府大阪市東成区東小橋1-14-20,1952,,58,43百万円,http://www.asahishoko.co.jp/,,
2024-08-01,因幡電機産業株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,11,■事業内容：因幡電機産業グループは、「電設資材事業」、「産業機器事業」及び「自社製品事業」の3つから構成され、各セグメントにおいて競争力の強化と中長期的な成長を目指しています。,大阪府大阪市西区立売堀4-11-14,1949,38.1,1694,"13,962百万円",https://www.inaba.co.jp/,プライム市場,
2024-08-01,株式会社テクノスマート,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,東証スタンダード市場上場の創業110年 塗工乾燥装置メーカー■事業内容：最先端技術を駆使した光学フィルムや二次電池関連の塗工乾燥装置の研究開発・企画設計・生産設計・製造販売をBtoBで行っています。,大阪府大阪市中央区久太郎町2-5-28久太郎町恒和ビル2F,1912,42.0,242,"1,953百万円",https://www.technosmart.co.jp/,スタンダード市場,
2024-06-01,伊予電機株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,3,時代のトレンドにいち早く着目し、ユーザー・ニーズを的確につかむ情報力の強化、あるいは情報を確実に製品化する技術力・設備力の拡充など、ハード・ソフトの両面から企業力の増強を図ってまいりました。 この間に培った確かな技術と豊かな発想力を生かし、またプラント関連機器による制御・監視装置メーカーとしての社会的使命を忘れることなく、高品質・高信頼性の製品をお届けしてまいります。,大阪府東大阪市高井田西5-2-3,1963,39.6,49,30百万円,http://www.iyodenki.co.jp/,,
2024-08-01,英和株式会社,計測機器・光学機器・精密機器・分析機器メーカー,10,■事業内容：「工業用計測制御機器」、「測定・検査機器」、「環境計測・分析機器」、「産業機械」など、多種多様な商品群を販売する総合商社です。全国に38拠点（グループ含む）を置き、工場やプラント、鉄鋼、自動車などの大手メーカーをはじめ、電力会社（発電所）、官公庁や自治体の公共設備にいたるまで、幅広い業種業界において国内産業の生産性向上やハイテク化、効率化など、さまざまなニーズに対して、ベストな提案でお応えしています。４分野（工業用計測制御機器、測定・検査機器、環境計測・分析機器、産業機器）計１万点を超える商品を現在取り扱っています。,大阪府大阪市西区北堀江4-1-7,1948,42.0,420,"1,533百万円","Failed to retrieve page, status code: 410",スタンダード市場,
2024-08-01,株式会社遠藤照明,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,14,■事業内容：＜照明事業＞売上の約80%を占める中心的な部門。業務用LED照明器具分野で業界トップクラスの品ぞろえを実現し、商業施設やオフィス等の大型施設向けの販売だけではなく、既存照明器具の取り換え需要に対しても積極的な販売活動を推進しています。＜インテリア家具事業＞インテリア事業部のコンセプトは、照明とのシナジー効果で、空間に最上級の価値を付加することです。＜海外事業＞業界内でもいち早く海外における生産体制を確立した当社。国内外の戦略拠点が有機的に機能しコラボレーションすることで、アジア、ヨーロッパ、オセアニアなどの海外市場に、素早い供給を実現しました。,大阪府大阪市中央区本町1-6-19,1972,42.4,1552,"5,155百万円","Failed to retrieve page, status code: 410",スタンダード市場,
2024-08-01,株式会社大阪送風機製作所,機械部品・金型メーカー,7,■概要：創業105年、大阪で最も歴史のある、産業用送風機製造では国内トップシェアのメーカーです。■主な営業品目：【船舶用】ボイラー用強圧送風機、イナートガス装置用ブロワ、ディ－ゼルエンジン用補助ブロワ※上記商品に関しては国内トップシェア、ほぼ寡占状態です。【陸用】（耐熱形）高温 高圧ブロワー,大阪府大阪市西成区津守2-1-41,1937,42.0,78,35百万円,https://www.osaka-blower.co.jp/,,
2024-08-01,カグラベーパーテック株式会社,機械部品・金型メーカー,16,■概要：地球に優しいクリーンエネルギーとして注目され、幅広く利用されているLPガス。当社はLPガス用ベーパライザーにおいて、国内シェアトップ(60％以上)を誇る企業です。エネルギー問題の解決の切り札、災害時対応の切り札として現在も利用用途は拡大中です。また国内トップシェアを軸に、世界シェアを拡大中です。東南アジアには30年以上前から製品を輸出。現在では中東、アフリカ等へも市場を広げています。,兵庫県尼崎市立花町1-2-1,1958,41.9,126,61百万円,http://www.kagla.co.jp/,,
2024-08-01,カツシロマテックス株式会社,造船・重工業,5,■事業内容：「グローバル展開で未来を創造する」同社は、重機や建機を中心としたコンポーネント部品の生産を主軸とした総合部品加工メーカーです。グローバル展開を強く意識し、アジアを中心とする世界に生産拠点を持ち、世界最適地生産、最適地調達という発想で、高品質の製品管理はもちろんのこと、お客様に支持される速さ・確かさを実現しています。,京都府八幡市川口東頭9-1,1969,35.0,310,200百万円,https://www.katsushiro.co.jp/,,
2024-08-01,株式会社カワタ,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,6,■事業内容：「粉粒体加工機器並びにシステムの設計及び製造」人々のくらしのまわりの容器から宇宙産業にいたるまで、プラスチックは幅広く使用されています。特に樹脂の高機能化はめざましく、耐熱性、高強度、軽量、電気絶縁性、寸法安定性などの利点を生かして、自動車・電子機器、情報記録媒体等の各分野に使用されています。また、日進月歩の医薬品製造、あらゆる食品加工における粉体、粒体加工による製品は、人々の生活を豊かなものにしました。同社は、これら製造現場における幅広い分野で機器の提供、システムエンジニアリングを展開しています。,大阪府大阪市西区阿波座1-15-15,1951,42.5,809,977百万円,http://www.kawata.cc/,スタンダード市場,
