更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,従業員数,資本金,平均年齢,企業URL,上場市場名,代表者
2024-08-01,河西工業ジャパン株式会社,自動車部品メーカー,10,■事業内容： 自動車内装部品製造及びこれに付帯する事業当社は車の内装をトータルに手掛けるシステムサプライヤーです。設立60年以上の歴史を持つKASAIグループの一員として国内外にグローバルネットワークを有しています。主要取引先に国内外メーカーとの取り引き実績を有し高い信頼を得ています。,神奈川県高座郡寒川町宮山3316,2020,1058,90百万円,,https://www.kasai.co.jp/kasaikogyojapan/,,
2024-08-01,東京濾器株式会社,自動車部品メーカー,8,■概要：触媒コンバータ、樹脂製インテークマニホールド、オイルフィルタ、エアクリーナ等主に自動車部品の開発・製造・販売,神奈川県横浜市都筑区仲町台3-12-3,1949,984,"2,000百万円",42.0,http://www.roki.co.jp/,,
2024-08-01,華為技術日本株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,77,"■事業内容：同社は、中国のファーウェイ・テクノロジーズ（Huawei Technologies Co, Ltd）が100％出資する日本法人です。2005年に設立し、日本市場向けにファーウェイ製品・ソリューションの販売、サポートの提供を行っています。具体的には、通信事業者向けネットワーク事業、法人向けICTソリューション事業、コンシューマー向け端末事業の3つの事業分野を柱とし、日本市場の顧客のニーズに応える幅広い製品やサービスを提供しています。",東京都千代田区大手町1-5-1,2005,1081,"4,564百万円",,"Failed to retrieve page, status code: 410",,
2024-08-01,中西金属工業株式会社,機械部品・金型メーカー,12,■同社事業内容について：ベアリング・リテーナー・コンベア及び自動制御装置・サッシ用戸車・住宅関連製品・ゴムシール・精密金型・無人搬送車（AGV）・各種金属プレス加工品・各種樹脂射出成形品・冷間圧延鋼板等の製造販売,大阪府大阪市北区天満橋3-3-5,1941,4258,"2,512百万円",,http://www.nkc-j.co.jp/,,
2024-08-01,ＮＥＣネットワーク・センサ株式会社,半導体メーカー,4,■事業内容：通信・電子機器及び関連諸機器の設計・製造並びに通信・電子機器等の保守メンテナンス■当社について：ＮＥＣネットワーク・センサ株式会社は、ＮＥＣグループの中において、主に国の航空宇宙・防衛に関連する事業を行っている会社です。ＮＥＣグループはＩＴ技術等のエレクトロニクス分野の技術を駆使して社会へ貢献しております。その中でも当社はＮＥＣとともに、国の航空宇宙・防衛事業におけるテクノロジリーダとして、高度かつ信頼される技術とサービスを探求し、国の安全に不可欠な製品を提供しています。,東京都府中市日新町1-10NEC府中事業場内,1999,976,200百万円,47.2,https://www.necnets.co.jp/,,
2024-08-01,新明工業株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,18,■新明工業の教科書/会社説明動画：https://www.shinmei.co.jp/recruit/■事業内容：同社は「システムエンジニアリング」と「カーライフサポート」の2つを柱に、下記事業を行っています。・EV／FC等車両生産設備の設計、製作・物流／生産システムの設計、製作、エンジニアリング・自動化／省力化設備の設計、製作・プレス金型の設計、製作・各種自動車整備、各種車両特装およびレストア,愛知県豊田市衣ヶ原3-20,1939,1100,98百万円,39.1,http://www.shinmei.co.jp/,,
2024-07-01,株式会社アルプスビジネスクリエーション,電子部品メーカー,2,■事業内容(1)ビジネスサポート事業…人事情報管理、給与関連業務、海外人事、研修、メンタルヘルス、総務等(2)建設事業…施設管理、建設、ビルメンテナンス、ビルクリーン等(3)シニアサポート事業…介護福祉サービス（デイサービス、訪問介護等）、福祉用具レンタル等(4)ベンディング事業…飲料販売(自動販売機・卸売)、無人売店(コンビニエンスセルフショップ),東京都大田区雪谷大塚町1-7,1994,894,90百万円,,https://www.alpsbc.co.jp/,,
2024-08-01,ローレルバンクマシン株式会社,計測機器・光学機器・精密機器・分析機器メーカー,4,■各種通貨処理機・システムの販売、保守 ■金融オンライン端末機の販売、保守 ■ソリューションシステムの企画、開発,〒105-8414 東京都港区虎ノ門1-1-2（本社）〒542-0086 大阪市中央区西心斎橋1-15-8（大阪本部）,1959,958,"4,500万円",,https://www.lbm.co.jp/,,代表取締役社長 池邊 正
2024-08-01,株式会社ジェイテクトギヤシステム,自動車部品メーカー,18,■事業内容： ・自動車部品並びに一般機械用歯車の製造販売。・工作機械、諸機械器具、同部分品の製造修理販売。・前各号に関する発明研究並びにその利用。・前各号に付帯関連する一切の業務,愛知県瀬戸市暁町3-45,1958,980,"2,000百万円",,https://www.gear.jtekt.co.jp/index.html,,
2024-08-01,株式会社日立ハイテクフィールディング,電子部品メーカー,14,■事業内容：計測器・理化学機器・医療用機械器具・半導体装置等の保守サービス業務及び部品販売業務、計測器据付等の工事請負業務,東京都港区虎ノ門1-17-1虎ノ門ヒルズ ビジネスタワー,1965,950,"1,000百万円",,https://www.hitachi-hightech.com/hfd/,,
2024-08-01,株式会社ジェイテクトコラムシステム,自動車部品メーカー,3,■事業展開：・主要製品である、ステアリングコラム部品に関しては、国内全ての完成車メーカーへの導入に成功しています。・グローバルに関しては、欧州のカーメーカー等参入できていない市場の獲得に乗り出すと共に、品質向上とコスト改善を行って参ります。※2023年4月に『富士機工』から『株式会社ジェイテクトシステム』へ社名変更いたしました。,静岡県湖西市鷲津2028,1944,933,"5,985百万円",,https://www.column.jtekt.co.jp/,,
2024-08-01,ニッタン株式会社,計測機器・光学機器・精密機器・分析機器メーカー,40,■事業概要：大型商業ビル、百貨店、スーパーマーケット、学校、病院、工場から、航空機、船舶、高速道路のトンネル、新幹線、さらには重要文化財にいたるまで最適な防災システムを提供し、設置後の保守・メンテナンスまでを一貫して行っています。,東京都渋谷区笹塚1-54-5,1925,1225,"2,302百万円",43.0,http://www.nittan.com/,,
2024-08-01,テラル株式会社,総合電機メーカー,8,■事業内容：ポンプ/送風機/給水装置/ろ過装置/生ゴミ処理システム/全熱交換器/防災機器/環境関連機器/その他関連機器の製造・販売/環境関連設備工事,広島県福山市御幸町大字森脇230,1950,921,78百万円,42.1,https://www.teral.net/,,
2024-07-01,京セラドキュメントソリューションズジャパン株式会社,計測機器・光学機器・精密機器・分析機器メーカー,2,■企業概要： 京セラドキュメントソリューションズジャパンは、プリンターとデジタル複合機の製造メーカーである京セラドキュメントソリューションズ株式会社の国内販売会社です。最先端の技術力と通信インフラ、環境対策を統合した最適なソリューションを提供しています。■企業詳細：複合機、プリンター、ドキュメントソリューション、ソフトウェアおよびサプライ製品の販売・メンテナンス・レンタル等。,大阪府大阪市中央区玉造1-2-37,2000,904,"1,100百万円",,http://www.kyoceradocumentsolutions.co.jp/company/japan/index.html,,
